,Incident Zip,corrected_pct,violation_pct,no-violation_pct,closed-no-access_pct,open_pct,multiple_offender_pct
59,10454.0,0.6585848589807026,0.007422068283028204,0.11429985155863434,0.2033646709549728,0.01632855022266205,0.4606630380999505
60,10455.0,0.7269736842105263,0.008856275303643725,0.08780364372469636,0.1680161943319838,0.008350202429149798,0.569078947368421
61,10456.0,0.6884153005464481,0.010601092896174863,0.09989071038251367,0.17989071038251367,0.021202185792349726,0.5304918032786885
62,10457.0,0.7013016411997737,0.008715336728919072,0.11058290888511602,0.16989247311827957,0.009507640067911714,0.5286926994906621
63,10458.0,0.7053388867853086,0.004922377887163953,0.0919348731541083,0.17584248390761076,0.021961378265808407,0.5473684210526316
64,10459.0,0.6703296703296703,0.008746355685131196,0.11011437542049787,0.20363310159228526,0.00717649697241534,0.45907154070419376
65,10460.0,0.6564885496183206,0.011103400416377515,0.1056557945870923,0.21981263011797364,0.006939625260235947,0.49236641221374045
66,10461.0,0.7258111663256358,0.0035077462730195848,0.07717041800643087,0.1862028646594563,0.007307804735457469,0.5583162817889507
67,10462.0,0.777929527451516,0.002458344714558864,0.061868341983064734,0.15337339524720023,0.004370390603660202,0.606391696257853
68,10463.0,0.8135522238043387,0.004606750984169529,0.03383867995644527,0.1323393919088701,0.015662953346176397,0.7519055197252701
69,10464.0,0.48863636363636365,0.022727272727272728,0.10227272727272728,0.38636363636363635,0.0,0.36363636363636365
70,10465.0,0.5571725571725572,0.0,0.08731808731808732,0.35343035343035345,0.002079002079002079,0.35550935550935553
71,10466.0,0.5995250431778929,0.008635578583765112,0.09196891191709844,0.2718048359240069,0.028065630397236616,0.4423575129533679
72,10467.0,0.6927757730135145,0.0036793320597183895,0.08625203424609071,0.20583032618693836,0.011462534493738059,0.5322295337154178
73,10468.0,0.7332337317397079,0.004565073041168659,0.08092629482071713,0.1713977423638778,0.009877158034528552,0.5848273572377158
74,10469.0,0.509865005192108,0.007268951194184839,0.10851505711318796,0.3644859813084112,0.009865005192107996,0.328141225337487
75,10470.0,0.6803776129467296,0.011463250168577209,0.0856372218476062,0.21510451786918408,0.007417397167902899,0.5091031692515172
76,10471.0,0.6470588235294118,0.0015082956259426848,0.08295625942684766,0.2609351432880845,0.007541478129713424,0.46304675716440424
77,10472.0,0.693950177935943,0.006439586510760888,0.0906625995593967,0.20471106592103033,0.004236570072869005,0.49940688018979834
