cartodb_id,the_geom,bldgpostal,objectid,id,cty_fips,st_fips,borough,state,po_name,postalcode,latitude,longitude
132,0106000020E610000001000000010300000001000000510000003FA26352247B52C0C44CFE24635B4440D1040B771F7B52C070C61D67645B444083C0DFEA1D7B52C0A6D87A36645B4440C0426476C17A52C07A3EE9EA585B4440108D71456A7A52C0BE27F1CA4D5B4440D991602F0E7A52C0CB8B2B40425B4440BA99DE5CA37952C0320226AB395B4440FFD7E2AB9E7952C0A0F8A949395B44402C67D3F5B37852C05E58B074675A4440F24FD7692D7852C09A4E1F307B5A444042DA3AC5277852C09E1E2B7C855A4440C6778641197852C0FED7CDFF8B5A4440BBC3911D147852C0AF7D0BAF7A5A44409B297425FE7752C0CCB8B4117F5A4440915EAB19D77752C0EBDDEF31A75A4440032DE2EAA67752C0F65255A9CF5A44404A6A8A0F5A7752C09EE7DD2BFC5A4440367F324C2C7752C033BAAB67295B44400D9989A9DD7652C0A0AC4223115B44401CE4FABDD37652C035B1DCD88D5A4440FE18D5B3CB7652C03268F9A6685A44409265FE8D947652C06460B35D8B5A44402A94FC24787652C02DF792377F5A4440E95B22D6697652C00C5A8E64905A4440D11A45EB557652C0685F6B1F9C5A4440B75366F1117652C00CFCFE2CA25A4440995D8EF1F27552C0A8751C3BAC5A4440A3B607CFDC7552C01DAFF1FBBF5A4440ADFC54D7A87552C056B2C845AE5A444004171FD1937552C02CAF4B569E5A444036E441F0A17552C07658CAFE745A4440A65408C2A37552C0E4F797D8615A4440BEF796CA907552C055D25EA2235A4440AF27F1A9B27552C0B1CF1F99FC5944408DB04025DC7552C06BDD759FBD594440EC39F725EE7552C095BCCDC0B0594440AF1B8EE2147652C07DDFDE9B845944405CF09343597652C005F33BD460594440062F68D75D7652C0F6041F7B5E594440516823B87B7652C0436EE0FBAD594440947D1D728C7652C02DEC1A9AA8594440B10CDA53AB7652C0E4203B5DB2594440C90CDF36B17652C0F8400111AD594440258D4732987652C09CB1391B7759444011AE4BD9927652C04F2B7F8C5E59444051CD9BD2937652C0EAC75F8D495944405025BD5EE07652C026960B7234594440EFCF658B9F7752C0606479E4E5584440FE57A729A37752C03F80F480F15844402F3A6EC2F57752C0E96C9C7ED4584440170542954C7852C093968DEC76584440BF31D9AD947852C05BE388190A584440C896CF84D27852C0F79523C8CB5744409104152CDC7852C017471B1EB15744408A51D8CCF47852C043D18A6E8E574440646EA200FC7852C03B37CDDFA0574440D014C2CC227952C0E3D9A27D73574440D1DCB0BE3D7952C0B8365902B2574440B7EEED49537952C0B9221BC381574440B50F03B9607952C031F02BD35757444060D02841637952C0C03227F757574440F06F9514AD7952C0ECDC173603584440584C2A94A17952C02DB1C6C309584440AA351380B87952C09B899C7E6C5844401542A90FB27952C02556EC9480584440E1CEEF23BB7952C0549D0F2D9258444066B75B36BC7952C0B6CE5A8193584440C0372A97BC7952C07719AEFC945844405852C08FF87952C043B9C528D9584440C96A6D65DF7952C03401E9B20C594440A2672C105B7A52C0679F0B9297594440E7E31D8E487A52C093DDE8DEBB594440E4AE6F046D7A52C01BB9DAFDE65944404A76A20B5B7A52C01C42A6270A5A444089D6E360007B52C0A11EAA6CCD5A444033932E79ED7A52C0FD1AC8A2F25A44400E19E68FF27A52C097760631F85A4440A519831D0A7B52C01309B45E3C5B4440E416F13A217B52C0F73C429F545B444084F75563237B52C0B4228B07625B44403FA26352247B52C0C44CFE24635B4440,0,132,http://nyc.pediacities.com/Resource/PostalCode/11385,081,36,Queens,NY,Ridgewood,11385,40.701186928,-73.883184481
133,0106000020E6100000010000000103000000010000001B000000C4676753F37F52C0F816AAA49B5A4440A5114080FC7F52C020D68F9F965A444058B4A1BBFE7F52C00F41D2C48F5A4440A19CB7C6028052C006B7A972895A4440CBAABE890F8052C06705982D7E5A44408F5DFF72238052C0DB9E1F3C6E5A4440E91B85F85E8052C05254D750235A44401AEACCC1618052C01985A54C275A4440AA1F9A704C8052C0FDDAD676425A44406FF42A8B998052C01D8B6EDBB35A444026EC4BBAAC8052C0D1FD5690C55A4440FF421FA2A38052C0EB4ABEE9DA5A444065A1D1308D8052C07CA1FE210E5B444012FD2B615A8052C04B43C9BA285B4440358177B3498052C050F499CF3B5B4440CF0CBC40398052C055796089215B44407B679DC6238052C0AC953CFD385B44400E55B403EE7F52C0A8BBA7834D5B444035727C01E87F52C01BA02632525B44409DEC2469DE7F52C00287D59C595B44404863EBABD87F52C02E3C03AE605B4440C1B34B8CD77F52C030700A17655B4440EE824386D57F52C011221AC55F5B444042E95BE8BF7F52C04F9FCC02C75A4440CE243ABFE67F52C00468D598BB5A4440B8FB7403FA7F52C0009CB731A65A4440C4676753F37F52C0F816AAA49B5A4440,0,133,http://nyc.pediacities.com/Resource/PostalCode/10038,061,36,Manhattan,NY,New York,10038,40.709677151,-74.003008257
134,0106000020E610000001000000010300000001000000140000000B465589AA7B52C0BB96F99A975A444087A6855A987B52C0F951FAF8145A44405983F5985D7B52C0FE3F5C5BD3594440172EF8A48D7B52C039A8EE5E715944404128A3B8917B52C07AAACBEA7559444020E94C50BA7B52C037FD2C555359444098F5F245AA7B52C066CB9F9B41594440EDBF10B0DA7B52C00BB910DB36594440B342BFB6D37B52C0A65B5BAA2E594440FF3EFFD8C87B52C0E065F6D5BF5844404EB89564857C52C08B8B7F8D945844403A992798E97C52C08701C17A7D58444072B39503047D52C04DAEB31686594440D80885D03F7D52C0B0215FFA77594440F21439FB467D52C09E003B8EB4594440BF38147CD17C52C0733FEB794C5A444032822B14DF7C52C0270799A0005B44408D41AC0B377C52C0AE381B97205B4440523A2BCFD37B52C05A0462CA4F5B44400B465589AA7B52C0BB96F99A975A4440,0,134,http://nyc.pediacities.com/Resource/PostalCode/11206,047,36,Brooklyn,NY,Brooklyn,11206,40.701988639,-73.942414738
135,0106000020E6100000010000000103000000010000001000000094E83A02B88052C0FEF0524DED5A4440FF421FA2A38052C0EB4ABEE9DA5A444026EC4BBAAC8052C0D1FD5690C55A444097A0415DCC8052C07EBFCDE3785A444054EF2727D98052C0AB4136F7595A4440F4F00ACDEA8052C0C2255E24665A4440557A8EF3F48052C06057F42D375A4440F5303187008152C01C9468E13B5A44403539A076F78052C05ADC24176B5A44401CD9144FF88052C0A13BFBC36D5A44409E360296048152C029D076D6735A4440FA206591F08052C063592F9DDA5A44408558CDD5EC8052C08B3E401BEE5A4440F1EE5917EC8052C061A10CDA015B4440148B4943BF8052C0896B9609D75A444094E83A02B88052C0FEF0524DED5A4440,0,135,http://nyc.pediacities.com/Resource/PostalCode/10006,061,36,Manhattan,NY,New York,10006,40.708215391,-74.013387269
136,0106000020E6100000010000000103000000010000001D000000CDE3784C287052C0094769A7EB5A4440BBCAB3C3E96F52C0C6DEF799CD59444061EDD9B7B26F52C0D008DBC1D8584440E350310AD06F52C0E30373D683584440D5A4DDF0D46F52C07674EA478258444000BBDC7ED56F52C07EBE6BC57A58444086B3FE3EE16F52C048DE6E3556584440AB9D8093FB6F52C0F167ADEA0A584440865EFA15547052C0716FF047BC5744402C313F09647052C01E653DD5E7574440161235CBAF7052C04CAFE24DB157444082ED8CC8AA7052C00C6155DF78574440F01AFEC0AE7052C01A4D3BD75F57444062C9CD26D47052C0F89F4120CF57444041898938D97052C09DE1A378F95744402EEE4D2BEB7052C0EC056BC4415844407A933B4BF17052C071CCF65A39584440E335974C0B7152C08FA14CEA99584440B89879FA067152C049B26DAD98584440E707EBEC457152C09EFD02C1205944407148751D3C7152C067056DD62B5944400C2A34C7587152C0FB8F9A1E68594440B83566D19A7152C028A0385D455A44403841D52C8C7152C006518349405A4440A8927982867152C002451C4C455A4440908AE3A21A7152C09A035073685A4440ED6C552B1C7152C02F5B7D0F735A44400C12C784EE7052C0EB14A8558C5A4440CDE3784C287052C0094769A7EB5A4440,0,136,http://nyc.pediacities.com/Resource/PostalCode/11412,081,36,Queens,NY,Saint Albans,11412,40.697834411,-73.758720943
137,0106000020E6100000010000000103000000010000000B0000001AEACCC1618052C01985A54C275A4440648EF45D7F8052C0DC5E6CF1015A4440DD7D67BC828052C01F2FFA16025A444063A81A0BA08052C0D07A56CD365A444025E885DEA38052C0E2D7042F425A4440451B33A4A18052C0536CBF89575A444097A0415DCC8052C07EBFCDE3785A444026EC4BBAAC8052C0D1FD5690C55A44406FF42A8B998052C01D8B6EDBB35A4440AA1F9A704C8052C0FDDAD676425A44401AEACCC1618052C01985A54C275A4440,0,137,http://nyc.pediacities.com/Resource/PostalCode/10005,061,36,Manhattan,NY,New York,10005,40.706127974,-74.008629643
229,0106000020E610000001000000010300000001000000050000007DDAD13A967F52C0AC115C992F60444000D37483907F52C02ADE24093F6044408CA90F0E6F7F52C00C71BF7E236044406F616AC5747F52C053E40F26146044407DDAD13A967F52C0AC115C992F604440,1,229,http://nyc.pediacities.com/Resource/PostalCode/10119,061,36,Manhattan,NY,New York,10119,40.751268949,-73.992349518
138,0106000020E6100000010000000103000000010000006D0000009FB54C896F7E52C0E5E333D989594440FA19BE886C7E52C0EEFE65CD8B5944403459AF8F5C7E52C0B7452A86BB594440C59532F35C7E52C0EE0A3DE0BB5944408B646F985B7E52C0199F352CC0594440DEF0233A5B7E52C0BDC5BBE2C0594440520A4143587E52C0585E7AB1C3594440F2807E6F577E52C0B2F9097BC3594440FD82B747547E52C0DD39B477BD594440EF7F3BF7517E52C08D7B7ADCBC59444021BFC1EA437E52C080A15879A2594440CBA759733E7E52C0187278539C594440763784FE3B7E52C06F76089C9F594440C03CB1303F7E52C0C5E634BDA85944408ED3F0254E7E52C03E9644E1C1594440D9AB79514E7E52C074489E4AC5594440035F93A2517E52C0E4A6DED7CA5944401ECA234F517E52C075DC2B83CC594440EE19093F497E52C0A9D0FD14D0594440A5FE14A2487E52C0D5FE3306D0594440259FBA25437E52C0EA6C028EC8594440342CDEE7267E52C0E88D70E096594440B0F44FE4217E52C092A372729D594440384DA4FC3D7E52C02E031037CF594440B02BA9884A7E52C04240C983E75944402A082B894A7E52C0523F80D9E85944406254A2CE437E52C02FE50770F2594440CE9A2232437E52C09F73C28FF259444056181C8A3D7E52C0B50D4B82E9594440BD1093CD367E52C02EB990BEF259444058259ADA427E52C0E099173A075A4440859D24E0427E52C02807186C085A44405B1A09FC407E52C0F96D24EA0B5A4440BDE94023407E52C0AEBEF50A0C5A4440B7FED5333B7E52C039D220F0055A44406D720751357E52C0EA8051D5105A4440A65006203A7E52C08188A4F2165A4440C91355423A7E52C00CCE6362185A4440104AA999387E52C00DBE9A4D1B5A4440B15B5108387E52C0948C9F7D1B5A4440027FD6642C7E52C05A171B220D5A444017694C01277E52C04C06BCC80B5A444073F5D3AB247E52C06DDCE941105A444070963378267E52C0584D9B8E175A4440A9D5B7C2607E52C0A98A85BA605A444067920019607E52C0B928B3C9655A44408748AE625C7E52C0361FA656695A444074D1A4A94B7E52C0FB4F1E99545A4440777F2A433E7E52C0A6F8BBF7635A44409A8C54F05F7E52C064D48797955A4440A2D0ADF7597E52C04901A3A59F5A444059D31F48287E52C074FAD930575A4440897CF8B9267E52C0709C539E595A44405D450EAE257E52C0A8B141E77C5A4440572E3BE8417E52C0F3062842BB5A444040FEF1663A7E52C0110F6A0BC35A4440DF1115701F7E52C01E535A89875A44409A7785761D7E52C0DA4F7CC8895A4440956EFAA6187E52C019C5F8CB7B5A4440EB6606621A7E52C068ED87DA5C5A44400A3BD8A71C7E52C02CB6AC284A5A4440CF71205C177E52C0B8E2A782495A4440EE80040E187E52C0E4881C903C5A44408007E671ED7D52C0C637520B075A4440036393A1EB7D52C0E64F046D0A5A4440D26C5529EB7D52C013732B291B5A444037847EFE087E52C06448E574405A44409C383D68087E52C0325F0BF6765A44408D661194087E52C04B048FE17C5A4440E7E6047A087E52C09DF54445805A44402B85321FFA7D52C0FE9A652F7A5A4440B95640E0E87D52C080ACCF1C295A4440A7F3825A947D52C03E3438D5A0594440A1BC1F2A9F7D52C05A49E054595944401FA1DEAAC87D52C093FFF1FF4B594440C08144DE8F7E52C0D28204DC5B594440B3FD6D3CC17E52C070166E2460594440928C7F39BF7E52C0CC766386B359444048ED03C8C97E52C0E0D0EE4AD259444011C79AA3AC7E52C0B985D3A7335A4440C840EC5FA47E52C0D4A5EFAC435A4440D7D12CD2A27E52C073E07E2C4C5A4440062DA5C8A07E52C014A660435A5A44404A1FF7099D7E52C03C7CD8FB585A4440301BEE1FA17E52C04DB477A53C5A444083AE61F89F7E52C073D6215C395A4440779132BC9E7E52C05050F22E395A4440B7F5F0269A7E52C00A7E81F82D5A44401EB8426B9A7E52C0477E08062C5A44407C6040FC977E52C0655D7346265A44404646C5048D7E52C0202DA87E225A4440924261BC8C7E52C02A31F94C245A44404CBE7AA28A7E52C02A0299A5235A444080520B0D8E7E52C03D1A22CE065A4440A2BEF94F8F7E52C0CCC0981A045A44402E326E058C7E52C0E78F4309025A4440A9EBC0DD787E52C0886A1186DF594440569D0BD5767E52C0B0A3E9DED9594440E80E90D5737E52C05BB1B4FED75944408359A735707E52C042567418D5594440EE15F7A86E7E52C0DE1CE344D3594440D0C117346D7E52C0EB95FCFDD7594440C90F33D66C7E52C01350F2FDD75944400A7F31825F7E52C06AE06667CE594440ECF1323D5F7E52C073247D98CD59444060015D4C637E52C0780F7F42C05944409EB6D1A3637E52C0256B4E8FC0594440F5D18995737E52C09345771E915944409FB54C896F7E52C0E5E333D989594440,0,138,http://nyc.pediacities.com/Resource/PostalCode/11251,047,36,Brooklyn,NY,Brooklyn,11251,40.701277097,-73.971622699
139,0106000020E610000001000000010300000001000000540000001AEACCC1618052C01985A54C275A4440E91B85F85E8052C05254D750235A4440692F2D3D7E8052C008AF16CCF7594440DFDF2F9A958052C0743BF462DB5944404874B5389D8052C0B1FB8986D6594440DCB6F95CB78052C053F29EABC95944407F6B0675B68052C0EF48D03FC55944402367A1F3B68052C0F8DB5849C35944400B3C1EF0B88052C088E401B5C2594440B82C3CA1B78052C08F9E1F12BC594440B4818236B68052C0E31D31BEBC594440AF47862DB58052C03D1F536CB75944408FE46112B68052C073246F07B7594440908AA39CB08052C0A9FEC9879F594440EE0DA953B18052C0440149019F594440B8F85200B78052C02EA9F8F4B6594440B9564511BA8052C06AF7CA91B5594440C603D115B98052C0D3C341ADAD594440FF5C43A9B98052C0D8A0EA3AAC5944404AB54EE5BA8052C0E71A8FEFAC594440308A93D0BC8052C0B9605A54B45944404D1CE82BC08052C0837790D6B259444018D5634ABF8052C06B2B8DB5AD594440601DC5C7BF8052C02D771923AC5944406BB519E1C08052C021D87A82AC594440A43A0567C28052C01B6D4BCFB15944401B691AC9C58052C0BB7AF850B0594440FBDABD54C28052C0FB48412A9E594440A443BC7FC28052C0D3C5E9799C594440C9EDEBA1C38052C08AAC4CDC9A5944406DBEA30CC58052C0721120CF9A59444041538742C68052C0B11129749C5944406DF5B221CC8052C03D45B3F1AF594440051B4C0CCE8052C0E52F2B0FAF5944406E9EE50CCD8052C0779CF8D39F594440F6DF3AAACD8052C0AB2750799D5944408A1003A3CF8052C0254FAACA9D59444043843403D28052C0285DB3D1A3594440615D75ADD38052C0EC61E993AA5944404F88ECCDD68052C0DBD75925AA5944406D7046FAD48052C0C0ABCD8A935944403AB00044D58052C089929FC991594440F4D32EFBD58052C0967471FF905944402AE277ADD68052C054B5F32291594440A901974ED78052C0CCD9A9BE925944406F494EBFD98052C06AA003ABA959444061BD74BADC8052C016314943A9594440999064F3DC8052C08065624EA2594440E23BCBA6DD8052C02D2B6B259E594440834812F2DE8052C011CCAD219C59444081597545E08052C06809AD8C9D594440C8F50B24DF8052C05B0D9CD4A1594440BECFAB3BDE8052C05870DF7CAE5944401616AA3FDD8052C0F3EF0AB0AE594440914A87CDDD8052C0118FBD4EB85944404E973E93E48052C0983D7A0EBA594440F417FED3E68052C066CA526AAB594440D79D28D7F48052C0E1B7DF6EB85944406104AF18F88052C04C990439B5594440013A5AEB098152C04EF20C78D2594440107341B4148152C08C2EC492E8594440B9FF028C1E8152C0E702A11E005A444001A92302218152C02B6370CF0A5A44401AB47BD5218152C0E0C65A3C135A4440F48C58A8218152C0273C9121195A444022CEDEA41A8152C079473143185A44408C127D64118152C0295A130B265A4440F612842C0E8152C0E3BD1CA8265A444082AD26050F8152C0782AFFC1345A44406A79EBF50C8152C0DAE4C88B445A44409E360296048152C029D076D6735A44401CD9144FF88052C0A13BFBC36D5A44403539A076F78052C05ADC24176B5A4440F5303187008152C01C9468E13B5A4440557A8EF3F48052C06057F42D375A4440F4F00ACDEA8052C0C2255E24665A444054EF2727D98052C0AB4136F7595A444097A0415DCC8052C07EBFCDE3785A4440451B33A4A18052C0536CBF89575A444025E885DEA38052C0E2D7042F425A444063A81A0BA08052C0D07A56CD365A4440DD7D67BC828052C01F2FFA16025A4440648EF45D7F8052C0DC5E6CF1015A44401AEACCC1618052C01985A54C275A4440,0,139,http://nyc.pediacities.com/Resource/PostalCode/10004,061,36,Manhattan,NY,New York,10004,40.703473828,-74.012831803
141,0106000020E610000001000000010300000001000000650000004D3266DEDF7F52C0803D8F2F715944404C3DF0E2FF7F52C00CA2F35B8759444041DFB3F2F67F52C0CF39A307A45944404E0A59A2D67F52C0083562CE8D594440D7A61BB0D27F52C0B71C81669E594440934FD98AE97F52C0406E0D5DBB594440A6AB665FC27F52C07D8E3F89075A444022C94B55B07F52C0482B9A3DFB594440D74092B0A87F52C0C96EC34E0A5A4440BEDCF5F1AD7F52C0B92F5D58115A44405160D2BDAA7F52C0393691D21F5A4440B424DA49A37F52C001AB61BD2A5A44408EA40B3E947F52C0FE6E0C53315A44405C1A3A567F7F52C01BB8AFC1315A4440AF3644EF797F52C07D8DBCE2205A44404DD418076E7F52C090CC74261D5A444028A551C46A7F52C005CDCE431E5A4440C27162BF697F52C0B69653EC255A44400233E163657F52C05DC02B41295A44406E2E937C5E7F52C044531BA13B5A4440A8B14EC6567F52C015A474A43A5A44404D1F07934B7F52C0D805D12F2F5A44407877D67E407F52C005A088C42E5A44400766F0F23F7F52C03D1DD21F405A444078FD0A78287F52C02B639919445A4440E306B9B3247F52C081CE9B23415A44405869044E257F52C0F9DBC163335A4440BD2D5F0E227F52C0C06EBD03335A4440D7721733217F52C0CCA776F34A5A4440448F4CBAF07E52C064A0EF91525A4440EC2D7D5BF07E52C0A29CF5E64C5A4440BB7F1233E57E52C00586B198505A4440A2A13F7BDD7E52C026390FFB4F5A4440EE18A1EEDA7E52C063C0E1F54D5A4440975CC154D07E52C0F7CB4F90545A4440F5E71A51CB7E52C039DC7270535A44404FBF4444C97E52C05AE143BA495A4440691C1C7CC87E52C0F69447B3495A44403D078427C87E52C06C16427A545A44407E702548C97E52C0E59B2051575A44405BAF905EDD7E52C004DBE8F7545A4440F309A328DD7E52C052161869585A44401FE46A2DC77E52C0FE7CC02F5B5A44408360E291C47E52C042B19179595A4440135AA111AB7E52C0A11B1DED5C5A44408299F31AA97E52C085E19F085D5A44409A9D48A6A47E52C05C942D7F5B5A444060BF76AEA67E52C0F4BD7C7E4D5A4440E8D12CD2A27E52C05FF17C2C4C5A4440C840EC5FA47E52C0D4A5EFAC435A4440DF8199A3AC7E52C08C96D1A7335A444048ED03C8C97E52C0E0D0EE4AD2594440928C7F39BF7E52C0CC766386B3594440B3FD6D3CC17E52C070166E2460594440C08144DE8F7E52C0D28204DC5B594440855A414F8D7E52C0E517A0541C5944406AC4DF2D9D7E52C04BBA1BE31D594440ABE3847E987E52C03E481DD7EF5844400FC452B8997E52C07DC8A5DAE7584440D15ED8B6947E52C0F938E194C25844406F55C0A2537E52C08E0D5E9DBD58444053C4DEB3477E52C02C8EDF87455844402998F64BB07E52C0FACE686E4D5844404B0DC49CAC7E52C05D8995B5185844408039E588C77E52C0717525FB2D5844401C1E0522C67E52C0A1E3375529584440F6DBD243CF7E52C0EA6C63900E58444038588DDAF27E52C0F37E7E232A58444032C1D5A7F97E52C097FB7F1B1658444058B4432B1D7F52C0D2A2DDBD31584440733E56075C7F52C0C47619FE76574440E2C8C02AA77F52C020EAAB5CB1574440B3608261A47F52C06DBC79E8BC574440C1A9E52C398052C041ACFF121E5844403A2181804F8052C0FCC14FF9C3574440796B6C59798052C04C69B3FDDB5744404DFD5CD5728052C0BDB50152E05744407524E124608052C09A6B99D4D5574440B9DC6C3C5C8052C07F6DFBDCE8574440D89C5679588052C0ADC737DAF657444069337749498052C0A865B1AD1D5844403912ADC53E8052C0CE77B5562F5844407CC48A10318052C027A758BD5F584440EA939FF21F8052C00432AF8B565844403D2DEFAE1D8052C0DA1AF5F15D584440EC4DA1AC0F8052C0876B361856584440AA05A7D90B8052C0BD0C850A665844400C28C52C278052C0D19FA42A75584440045228E00F8052C06C62FB02D75844405C6D22F0308052C081AB6253EF5844404EFB31E3268052C030CBA9280C594440B45924AE038052C09D23123AF7584440F17722BCF67F52C0FF04185E215944406C579DA4F97F52C02B0651922659444007067E7DF67F52C0113C3FDB3359444034B42F87EF7F52C001D5E332315944402BC7B0F5EC7F52C0BEB561383C59444016B13B07108052C01AED196A5459444015C7BE0B078052C04E0B2EE57059444029C65E93E57F52C0E7773CCD595944404D3266DEDF7F52C0803D8F2F71594440,0,141,http://nyc.pediacities.com/Resource/PostalCode/11201,047,36,Brooklyn,NY,Brooklyn,11201,40.694855912,-73.989384247
143,0106000020E6100000010000000103000000010000001200000072B39503047D52C04DAEB316865944403A992798E97C52C08701C17A7D5844405859E667E27C52C06326DF7C35584440B19FFDA5417D52C07038818F1F58444074EC96F9437D52C021433473375844402D42E682407E52C0BD93BF38FD57444053C4DEB3477E52C02C8EDF87455844406F55C0A2537E52C08E0D5E9DBD58444006A4D9B6947E52C01A39E194C25844400FC452B8997E52C07DC8A5DAE7584440ABE3847E987E52C03E481DD7EF5844406AC4DF2D9D7E52C04BBA1BE31D594440855A414F8D7E52C0E517A0541C594440C08144DE8F7E52C0D28204DC5B5944401FA1DEAAC87D52C093FFF1FF4B594440A1BC1F2A9F7D52C05A49E05459594440D80885D03F7D52C0B0215FFA7759444072B39503047D52C04DAEB31686594440,0,143,http://nyc.pediacities.com/Resource/PostalCode/11205,047,36,Brooklyn,NY,Brooklyn,11205,40.693501747,-73.963943052
144,0106000020E6100000010000000103000000010000005800000050B67761717752C0312B65BB7257444037BD1BFB6C7752C045C3631749574440E2361D6E4D7752C09ECB7BFE575744408C9F2F5A407752C0258A0FF5EE564440F0BA73AC307752C091A342DFEE564440C3EA2CD81F7752C083A7EF186756444057E49D9E107752C08982B722EC5544400C657876E37652C0515BA6D4F8554440BBB13F78DD7652C073B403EDCA554440EEC9A394DA7652C06DDDBB168F554440E9F5EE0AD07652C0683334C4605544401C86DA89C37652C0023C8B9DF9544440A6F8730ECB7652C0F9C76695F7544440FA207935EF7652C0647C7CEAA15444408B72BB26FA7652C0253B2AD19F544440CF9B993BFA7652C003C0F04A8D5444400EAAADAE057752C00C0417DE895444407D09126D0F7752C050DDCBB47A5444400CC1F537187752C0FD40C7FB7D544440F18E5C4F1E7752C040B854AB79544440C55F7CF51E7752C0794963F270544440536EEA99177752C025202BE2675444408F7D2462177752C01683DF5C5F544440059EA2FB277752C0962300A756544440BB842C14437752C0A9B8E0AC3B544440A1FC7B653B7752C06931E9A92654444084BDF9D6267752C095E7EA5E3A54444058F0EBDE257752C0F710DAE138544440CF2030E2247752C0F22B62B23454444086537925267752C04E9429110D544440B5E7693A0B7752C0D81BF978EA53444042F0DCCFFF7652C0A6A068D2D55344401300ECA4FC7652C0C6E46A28C55344402372C331F27652C0FA9AEA0CAC53444030E7409EEE7652C06957B31C9653444022966BBFE47652C07D1AFDEA8C534440ECADF406D87652C061A8D4928F534440CE67E710D37652C0EBE0AD828B5344401BE752BFD17652C073F9DB4B7C5344401C2933D7CE7652C0CCCBC7BD7853444097051E8BCE7652C088E9E6D361534440E15AEFDDCC7652C0A38CB67E5F5344409A6338BBC87652C070996F6E5E534440580F4140C87652C0F330D56A5C534440BD6F7F91C87652C02FE816AF5A5344405BAFE28EC77652C064B281C15853444098ACDB0DC77652C04347104F58534440BE1F4389D87652C0DD67A13848534440F0CA7FC5DB7652C04669747D4B53444026AFAE1FDD7652C0DA1BA0F04E534440D2B6C104DE7652C0681C07DF5953444007FBC88ADD7652C0FF036F375B5344401A778A47DE7652C06498A2925C53444088DD96F8ED7652C08BCD443B6B5344405740DF3BF07652C0A01801547A534440EF2C5A72F97652C0D10D7BA292534440DE66D2CE107752C087F2114BB2534440DDA54D97207752C0EC8E7E05DB5344403C1C01D6307752C012DF2514E053444086C1F336447752C0782EE44CF2534440BC13C7E94B7752C0E9932896FE53444078D034666C7752C03B68269955544440DB1E02680D7852C06C93B3B4CB534440B655703F1F7852C05CFB642EC8534440591039DD467852C077D8AF01D85344401960208D4D7852C06250A87DE9534440679D8113337852C0D6883D530054444030961600447852C021BC40362E5444404E8831FD1B7852C0C57B0ABB50544440190749FD7A7852C085B901DB4E55444066693829797852C04A0BCB6D50554440B9AE7560A87852C0D9B40589C1564440110E973CA57852C02F244749C35644401E77D47DBC7852C0786967F77757444062678BF0D87852C0A74C81365D57444085777475E57852C0B68F4F716F5744408A51D8CCF47852C043D18A6E8E5744409104152CDC7852C017471B1EB1574440C896CF84D27852C0F79523C8CB574440BF31D9AD947852C05BE388190A584440170542954C7852C093968DEC765844402F3A6EC2F57752C0E96C9C7ED4584440FE57A729A37752C03F80F480F1584440EFCF658B9F7752C0606479E4E55844404A520BE1967752C019403A75D058444094D610AB847752C03EBFD2051F58444057737459767752C061F0D5E9B657444050B67761717752C0312B65BB72574440,0,144,http://nyc.pediacities.com/Resource/PostalCode/11208,047,36,Brooklyn,NY,Brooklyn,11208,40.673799132,-73.872252211
216,0106000020E61000000100000001030000000100000005000000571240817C7E52C07D4316E6A3604440DCBC3EC9767E52C0C3E3766CB360444056E1B65A707E52C0CAC0B52AAE6044405DBFAF03767E52C0ACBE41769E604440571240817C7E52C07D4316E6A3604440,1,216,http://nyc.pediacities.com/Resource/PostalCode/10177,061,36,Manhattan,NY,New York,10177,40.755156424,-73.97597769
262,0106000020E6100000010000000103000000010000000B000000CF2185ABD88052C0C201ADFBF15B44401CEFDC77D88052C0EC700131F15B4440F9FABC56DB8052C08B2907FED45B4440585002BFE88052C068C83AB0605B444072130F66098152C0AF096A7A7D5B44400ACBE4F0128152C0859DCE5E645B4440B244CE9B0B8152C05DE862FF505B44405300C4E8208152C0B9D36C7A575B4440A62869B6118152C0DAF359C1FC5B4440F6792FBEF48052C08CD75181F95B4440CF2185ABD88052C0C201ADFBF15B4440,0,262,http://nyc.pediacities.com/Resource/PostalCode/10282,061,36,Manhattan,NY,New York,10282,40.716314633,-74.015450156
