,Incident Zip,total,corrected_pct,no-violation_pct,violation_pct,closed-no-access_pct,open_pct,multiple_offender_pct
73,10468.0,12048.0,0.73323373174,0.0809262948207,0.00456507304117,0.171397742364,0.00987715803453,0.584827357238
74,10469.0,1926.0,0.509865005192,0.108515057113,0.00726895119418,0.364485981308,0.00986500519211,0.328141225337
75,10470.0,1483.0,0.680377612947,0.0856372218476,0.0114632501686,0.215104517869,0.0074173971679,0.509103169252
76,10471.0,663.0,0.647058823529,0.0829562594268,0.00150829562594,0.260935143288,0.00754147812971,0.463046757164
77,10472.0,5901.0,0.693950177936,0.0906625995594,0.00643958651076,0.204711065921,0.00423657007287,0.49940688019
78,10473.0,1979.0,0.66548762001,0.10712481051,0.00353713996968,0.215765538151,0.00808489135927,0.520970186963
79,10474.0,1167.0,0.622964867181,0.113110539846,0.0102827763496,0.251071122536,0.0025706940874,0.396743787489
80,10475.0,159.0,0.559748427673,0.125786163522,0.0,0.295597484277,0.0188679245283,0.295597484277
81,10803.0,3.0,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,0.333333333333
82,11001.0,16.0,0.5,0.0,0.0,0.5,0.0,0.4375
83,11004.0,33.0,0.545454545455,0.030303030303,0.0,0.393939393939,0.030303030303,0.151515151515
84,11005.0,0.0,,,,,,
85,11040.0,6.0,0.333333333333,0.166666666667,0.0,0.5,0.0,0.0
86,11101.0,671.0,0.707898658718,0.0774962742176,0.016393442623,0.180327868852,0.0178837555887,0.493293591654
87,11102.0,932.0,0.653433476395,0.104077253219,0.00321888412017,0.215665236052,0.0236051502146,0.452789699571
88,11103.0,1210.0,0.665289256198,0.0842975206612,0.00413223140496,0.22479338843,0.0214876033058,0.420661157025
89,11104.0,1679.0,0.742703990471,0.0613460393091,0.00416914830256,0.160810005956,0.0309708159619,0.547945205479
90,11105.0,1201.0,0.683597002498,0.0757701915071,0.00416319733555,0.213988343047,0.022481265612,0.483763530391
91,11106.0,1278.0,0.71048513302,0.0532081377152,0.00547730829421,0.192488262911,0.0383411580595,0.514866979656
92,11109.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
93,11201.0,999.0,0.620620620621,0.0820820820821,0.00500500500501,0.273273273273,0.019019019019,0.409409409409
94,11203.0,6897.0,0.667391619545,0.0787298825576,0.011599246049,0.211686240394,0.0305930114543,0.509496882703
95,11204.0,2485.0,0.724346076459,0.0655935613682,0.00362173038229,0.165794768612,0.0406438631791,0.517907444668
96,11205.0,1322.0,0.651285930408,0.0726172465961,0.00832072617247,0.251134644478,0.0166414523449,0.487897125567
97,11206.0,2370.0,0.604641350211,0.0873417721519,0.0151898734177,0.267932489451,0.0248945147679,0.403375527426
98,11207.0,5057.0,0.532924658889,0.120031639312,0.0263001779711,0.297211785644,0.0235317381847,0.358315206644
99,11208.0,4766.0,0.569030633655,0.10931598825,0.0205623164079,0.286823331935,0.0142677297524,0.38543852287
100,11209.0,3304.0,0.775726392252,0.06598062954,0.00121065375303,0.137711864407,0.0193704600484,0.533595641646
101,11210.0,3424.0,0.701226635514,0.0733060747664,0.00642523364486,0.198598130841,0.0204439252336,0.475759345794
102,11211.0,1759.0,0.633314383172,0.0756111426947,0.00795906765208,0.264923251848,0.0181921546333,0.376350198977
103,11212.0,7727.0,0.687847806393,0.0863206936715,0.0094473922609,0.195548078167,0.0208360295069,0.525818558302
104,11213.0,9077.0,0.708824501487,0.0788806874518,0.0115676985788,0.173295141567,0.0274319709155,0.544122507436
105,11214.0,3166.0,0.684775742262,0.0938092229943,0.00252684775742,0.172141503474,0.0467466835123,0.435881238155
106,11215.0,1706.0,0.590855803048,0.0867526377491,0.00703399765533,0.287807737397,0.0275498241501,0.37631887456
107,11216.0,5746.0,0.628785241907,0.0958927949878,0.0168813087365,0.236512356422,0.0219282979464,0.435955447268
108,11217.0,1121.0,0.64495985727,0.0776092774309,0.0133809099019,0.247100802855,0.0169491525424,0.465655664585
109,11218.0,3489.0,0.73230151906,0.0799656061909,0.00372599598739,0.164230438521,0.0197764402408,0.495557466323
110,11219.0,2228.0,0.677289048474,0.0803411131059,0.00718132854578,0.20960502693,0.0255834829443,0.4039497307
111,11220.0,2975.0,0.578487394958,0.107226890756,0.00705882352941,0.257142857143,0.0500840336134,0.375798319328
112,11221.0,5742.0,0.581330546848,0.0985719261581,0.0210727969349,0.271508185301,0.0275165447579,0.3934169279
113,11222.0,1391.0,0.683680805176,0.0769230769231,0.0158159597412,0.19410496046,0.0294751976995,0.478792235802
114,11223.0,2374.0,0.707666385847,0.0707666385847,0.0050547598989,0.193765796125,0.0227464195451,0.495366470093
115,11224.0,1436.0,0.636490250696,0.075208913649,0.0257660167131,0.243732590529,0.0188022284123,0.445682451253
116,11225.0,8947.0,0.742371744719,0.069520509668,0.00737677433777,0.158153571029,0.0225774002459,0.568682239857
117,11226.0,13309.0,0.708618228267,0.0822751521527,0.00540987301826,0.177398752724,0.0262979938388,0.527838304906
118,11228.0,529.0,0.665406427221,0.0888468809074,0.00378071833648,0.217391304348,0.0245746691871,0.40831758034
119,11229.0,2645.0,0.720982986767,0.0725897920605,0.00340264650284,0.182608695652,0.020415879017,0.484310018904
120,11230.0,4943.0,0.732348776047,0.0807202103985,0.00283228808416,0.158405826421,0.0256928990492,0.505361116731
